customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
12891.0,185,11,840.5,3,5,3,11,Average
12892.0,396,1,263.38,2,1,1,4,Lost
12893.0,30,1,176.55,4,1,1,6,New / Promising
12894.0,575,1,157.35,1,1,1,3,Lost
12895.0,42,2,372.8,4,2,2,8,New / Promising
12897.0,204,4,514.25,2,3,2,7,Lost
12898.0,463,2,296.21,1,2,2,5,Lost
12899.0,413,1,366.4,1,1,2,4,Lost
12900.0,422,1,340.33,1,1,2,4,Lost
12901.0,8,28,17654.54,5,5,5,15,VIP
12902.0,264,1,138.68,2,1,1,4,Lost
12903.0,428,1,833.53,1,1,3,5,Cannot Lose
12904.0,18,2,496.06,5,2,2,9,New / Promising
12905.0,576,2,1018.42,1,2,3,6,Cannot Lose
12906.0,11,5,2919.81,5,4,5,14,VIP
12907.0,395,2,508.91,2,2,2,6,Lost
12908.0,176,5,1776.0,3,4,4,11,Average
12909.0,39,8,3103.19,4,4,5,13,VIP
12910.0,23,13,5796.52,4,5,5,14,VIP
12911.0,551,1,1651.72,1,1,4,6,Cannot Lose
12912.0,2,5,1662.3,5,4,4,13,VIP
12913.0,4,13,6283.24,5,5,5,15,VIP
12914.0,400,1,223.98,2,1,1,4,Lost
12915.0,148,4,975.1,3,3,3,9,Average
12916.0,138,7,4479.73,3,4,5,12,Average
12917.0,128,6,4359.2,3,4,5,12,Average
12919.0,8,6,1335.19,5,4,4,13,VIP
12920.0,17,4,486.64,5,3,2,10,Loyal
12921.0,9,74,35233.24,5,5,5,15,VIP
12922.0,161,1,405.38,3,1,2,6,Average
12923.0,64,3,769.17,3,3,3,9,Average
12924.0,88,12,2461.45,3,5,4,12,Average
12925.0,4,3,729.33,5,3,3,11,Loyal
12926.0,411,4,1523.59,1,3,4,8,Lost
12927.0,394,1,197.31,2,1,1,4,Lost
12928.0,35,12,4304.89,4,5,5,14,VIP
12929.0,311,1,117.85,2,1,1,4,Lost
12930.0,78,2,415.8,3,2,2,7,Average
12931.0,21,57,92347.34,4,5,5,14,VIP
12932.0,539,8,1698.56,1,4,4,9,At Risk
12933.0,24,8,1636.63,4,4,4,12,VIP
12934.0,736,1,181.65,1,1,1,3,Lost
12935.0,2,15,4243.86,5,5,5,15,VIP
12936.0,17,4,1063.9,5,3,3,11,Loyal
12937.0,15,9,3097.61,5,5,5,15,VIP
12938.0,25,1,114.14,4,1,1,6,New / Promising
12939.0,64,20,25264.8,3,5,5,13,Average
12940.0,54,2,899.69,4,2,3,9,New / Promising
12941.0,724,1,377.49,1,1,2,4,Lost
12942.0,131,3,675.6,3,3,3,9,Average
12943.0,558,2,496.5,1,2,2,5,Lost
12944.0,35,2,604.51,4,2,3,9,New / Promising
12945.0,288,2,900.11,2,2,3,7,Cannot Lose
12946.0,436,1,324.45,1,1,2,4,Lost
12947.0,143,6,1603.99,3,4,4,11,Average
12948.0,16,9,2317.43,5,5,4,14,VIP
12949.0,30,22,15526.7,4,5,5,14,VIP
12950.0,2,3,1843.0,5,3,4,12,Loyal
12951.0,8,15,3213.72,5,5,5,15,VIP
12952.0,5,4,1387.79,5,3,4,12,Loyal
12953.0,9,2,828.81,5,2,3,10,New / Promising
12954.0,638,1,162.45,1,1,1,3,Lost
12955.0,1,11,4757.16,5,5,5,15,VIP
12956.0,306,4,521.89,2,3,2,7,Lost
12957.0,9,13,8706.97,5,5,5,15,VIP
12958.0,400,2,467.34,2,2,2,6,Lost
12959.0,484,1,150.95,1,1,1,3,Lost
12960.0,413,4,1322.07,1,3,4,8,Lost
12961.0,379,1,211.99,2,1,1,4,Lost
12962.0,7,2,266.39,5,2,1,8,New / Promising
12963.0,8,12,3235.79,5,5,5,15,VIP
12964.0,437,1,132.24,1,1,1,3,Lost
12965.0,89,1,769.81,3,1,3,7,Average
12966.0,9,1,160.18,5,1,1,7,New / Promising
12967.0,358,3,2938.52,2,3,5,10,Lost
12968.0,112,1,135.95,3,1,1,5,Average
12969.0,602,1,122.45,1,1,1,3,Lost
12970.0,7,10,1452.54,5,5,4,14,VIP
12971.0,3,116,15704.6,5,5,5,15,VIP
12972.0,413,4,1161.2,1,3,3,7,Lost
12973.0,413,1,385.55,1,1,2,4,Lost
12974.0,197,2,408.95,2,2,2,6,Lost
12975.0,436,6,2100.09,1,4,4,9,At Risk
12976.0,211,8,3156.38,2,4,5,11,At Risk
12977.0,156,4,513.88,3,3,2,8,Average
12978.0,385,5,2502.82,2,4,4,10,At Risk
12979.0,729,1,517.7,1,1,2,4,Lost
12980.0,157,21,16245.78,3,5,5,13,Average
12981.0,29,2,372.22,4,2,2,8,New / Promising
12982.0,242,8,2744.81,2,4,4,10,At Risk
12983.0,598,1,490.08,1,1,2,4,Lost
12984.0,18,1,97.5,5,1,1,7,New / Promising
12985.0,0,2,1239.38,5,2,4,11,New / Promising
12986.0,428,10,2729.84,1,5,4,10,At Risk
12987.0,73,5,1312.21,3,4,4,11,Average
12988.0,292,1,505.82,2,1,2,5,Lost
12989.0,3,33,13551.75,5,5,5,15,VIP
12990.0,31,7,955.5,4,4,3,11,Loyal
12991.0,23,3,764.82,4,3,3,10,Loyal
12992.0,725,1,93.35,1,1,1,3,Lost
12993.0,23,8,1259.63,4,4,4,12,VIP
12994.0,4,3,974.42,5,3,3,11,Loyal
12995.0,85,1,211.32,3,1,1,5,Average
12996.0,375,1,355.5,2,1,2,5,Lost
12997.0,22,8,2110.91,4,4,4,12,VIP
12998.0,492,3,920.08,1,3,3,7,Lost
12999.0,196,3,455.88,2,3,2,7,Lost
13000.0,106,4,1032.5,3,3,3,9,Average
13001.0,4,33,24042.65,5,5,5,15,VIP
13002.0,318,3,414.13,2,3,2,7,Lost
13003.0,105,3,149.05,3,3,1,7,Average
13004.0,11,36,11650.85,5,5,5,15,VIP
13005.0,173,4,999.68,3,3,3,9,Average
13006.0,56,1,81.57,4,1,1,6,New / Promising
13007.0,579,1,175.25,1,1,1,3,Lost
13008.0,323,3,612.13,2,3,3,8,Lost
13009.0,672,1,234.0,1,1,1,3,Lost
13010.0,374,2,330.12,2,2,2,6,Lost
13011.0,372,1,50.55,2,1,1,4,Lost
13012.0,9,11,2957.83,5,5,5,15,VIP
13013.0,1,29,11097.43,5,5,5,15,VIP
13014.0,10,11,5381.08,5,5,5,15,VIP
13015.0,53,11,6579.78,4,5,5,14,VIP
13016.0,73,3,789.89,3,3,3,9,Average
13017.0,7,1,204.0,5,1,1,7,New / Promising
13018.0,16,35,9763.16,5,5,5,15,VIP
13019.0,379,6,1229.95,2,4,4,10,At Risk
13020.0,562,2,618.96,1,2,3,6,Cannot Lose
13021.0,4,17,4887.24,5,5,5,15,VIP
13022.0,429,1,50.3,1,1,1,3,Lost
13023.0,64,3,1251.03,3,3,4,10,Average
13024.0,470,2,555.87,1,2,2,5,Lost
13025.0,731,1,323.39,1,1,2,4,Lost
13026.0,1,9,1733.08,5,5,4,14,VIP
13027.0,113,19,17239.2,3,5,5,13,Average
13028.0,22,2,661.32,4,2,3,9,New / Promising
13029.0,30,5,1927.3,4,4,4,12,VIP
13030.0,11,2,752.44,5,2,3,10,New / Promising
13031.0,407,5,3292.84,2,4,5,11,At Risk
13032.0,52,9,2815.96,4,5,4,13,VIP
13033.0,357,2,220.55,2,2,1,5,Lost
13034.0,54,3,756.82,4,3,3,10,Loyal
13035.0,73,3,1364.2,3,3,4,10,Average
13036.0,684,1,307.1,1,1,2,4,Lost
13037.0,138,12,3914.95,3,5,5,13,Average
13038.0,80,3,908.46,3,3,3,9,Average
13039.0,584,4,1010.73,1,3,3,7,Lost
13040.0,8,2,676.99,5,2,3,10,New / Promising
13041.0,450,4,799.13,1,3,3,7,Lost
13042.0,598,3,1488.59,1,3,4,8,Lost
13043.0,273,1,516.42,2,1,2,5,Lost
13044.0,291,11,4848.05,2,5,5,12,At Risk
13045.0,99,3,808.92,3,3,3,9,Average
13046.0,30,3,949.25,4,3,3,10,Loyal
13047.0,56,23,8423.58,4,5,5,14,VIP
13048.0,14,9,4049.13,5,5,5,15,VIP
13049.0,64,4,1408.24,3,3,4,10,Average
13050.0,14,34,11877.29,5,5,5,15,VIP
13051.0,578,2,155.8,1,2,1,4,Lost
13052.0,212,7,3118.48,2,4,5,11,At Risk
13053.0,621,1,127.65,1,1,1,3,Lost
13055.0,78,4,2321.11,3,3,4,10,Average
13056.0,551,1,209.48,1,1,1,3,Lost
13057.0,530,3,709.59,1,3,3,7,Lost
13058.0,24,3,271.4,4,3,1,8,Loyal
13059.0,249,10,2291.77,2,5,4,11,At Risk
13060.0,253,1,307.53,2,1,2,5,Lost
13061.0,72,1,248.61,3,1,1,5,Average
13062.0,191,1,346.98,2,1,2,5,Lost
13063.0,480,1,188.4,1,1,1,3,Lost
13064.0,12,6,1666.84,5,4,4,13,VIP
13065.0,373,5,1055.05,2,4,3,9,At Risk
13066.0,24,2,470.8,4,2,2,8,New / Promising
13067.0,82,3,508.51,3,3,2,8,Average
13068.0,10,2,344.0,5,2,2,9,New / Promising
13069.0,0,38,9284.45,5,5,5,15,VIP
13070.0,192,4,751.7,2,3,3,8,Lost
13071.0,612,1,129.22,1,1,1,3,Lost
13072.0,266,1,177.15,2,1,1,4,Lost
13073.0,411,2,418.08,1,2,2,5,Lost
13074.0,511,4,1378.74,1,3,4,8,Lost
13075.0,129,1,919.61,3,1,3,7,Average
13076.0,457,1,135.4,1,1,1,3,Lost
13077.0,1,11,2740.65,5,5,4,14,VIP
13078.0,3,57,29018.06,5,5,5,15,VIP
13079.0,4,6,419.18,5,4,2,11,Loyal
13080.0,179,4,280.73,3,3,1,7,Average
13081.0,11,28,56838.37,5,5,5,15,VIP
13082.0,126,21,7335.75,3,5,5,13,Average
13083.0,4,3,395.43,5,3,2,10,Loyal
13084.0,491,1,122.4,1,1,1,3,Lost
13085.0,157,8,2433.28,3,4,4,11,Average
13086.0,382,1,439.33,2,1,2,5,Lost
13087.0,726,1,313.64,1,1,2,4,Lost
13088.0,417,1,236.11,1,1,1,3,Lost
13089.0,2,203,113416.91,5,5,5,15,VIP
13090.0,8,23,13076.74,5,5,5,15,VIP
13091.0,28,2,1108.8,4,2,3,9,New / Promising
13092.0,70,12,2140.28,3,5,4,12,Average
13093.0,275,55,54144.25,2,5,5,12,At Risk
13094.0,21,13,2209.44,4,5,4,13,VIP
13095.0,70,1,74.4,3,1,1,5,Average
13096.0,394,1,419.7,2,1,2,5,Lost
13097.0,32,27,13015.36,4,5,5,14,VIP
13098.0,1,28,28882.44,5,5,5,15,VIP
13099.0,99,1,207.36,3,1,1,5,Average
13101.0,234,4,695.4,2,3,3,8,Lost
13102.0,1,37,11380.1,5,5,5,15,VIP
13103.0,39,3,709.64,4,3,3,10,Loyal
13104.0,3,9,1709.1,5,5,4,14,VIP
13105.0,436,1,72.0,1,1,1,3,Lost
13106.0,133,2,603.46,3,2,3,8,Average
13107.0,44,9,5253.07,4,5,5,14,VIP
13108.0,372,2,748.46,2,2,3,7,Cannot Lose
13109.0,59,3,1134.03,3,3,3,9,Average
13110.0,31,12,2957.47,4,5,5,14,VIP
13111.0,718,1,321.88,1,1,2,4,Lost
13112.0,541,1,20.6,1,1,1,3,Lost
13113.0,0,37,18230.07,5,5,5,15,VIP
13114.0,730,1,234.38,1,1,1,3,Lost
13115.0,11,10,5494.7,5,5,5,15,VIP
13116.0,138,1,501.14,3,1,2,6,Average
13117.0,21,18,2255.66,4,5,4,13,VIP
13118.0,19,9,2415.41,5,5,4,14,VIP
13119.0,668,1,134.9,1,1,1,3,Lost
13120.0,238,1,30.6,2,1,1,4,Lost
13121.0,269,1,283.73,2,1,1,4,Lost
13122.0,94,2,922.39,3,2,3,8,Average
13123.0,472,2,506.75,1,2,2,5,Lost
13124.0,89,4,4641.66,3,3,5,11,Average
13125.0,523,1,148.62,1,1,1,3,Lost
13126.0,4,13,3774.81,5,5,5,15,VIP
13127.0,77,1,259.17,3,1,1,5,Average
13128.0,631,1,263.5,1,1,1,3,Lost
13129.0,452,2,233.25,1,2,1,4,Lost
13130.0,94,1,64.0,3,1,1,5,Average
13131.0,23,7,3313.77,4,4,5,13,VIP
13132.0,261,1,77.3,2,1,1,4,Lost
13133.0,273,3,200.45,2,3,1,6,Lost
13134.0,85,6,2475.23,3,4,4,11,Average
13135.0,196,2,3371.45,2,2,5,9,Cannot Lose
13136.0,56,13,6274.56,4,5,5,14,VIP
13137.0,10,16,7586.94,5,5,5,15,VIP
13138.0,22,7,1274.01,4,4,4,12,VIP
13139.0,16,8,8202.98,5,4,5,14,VIP
13140.0,108,5,1054.92,3,4,3,10,Average
13141.0,84,17,7656.08,3,5,5,13,Average
13142.0,19,1,307.09,5,1,2,8,New / Promising
13143.0,584,1,405.1,1,1,2,4,Lost
13144.0,332,2,135.35,2,2,1,5,Lost
13145.0,39,7,1128.52,4,4,3,11,Loyal
13146.0,26,1,228.91,4,1,1,6,New / Promising
13147.0,10,4,712.8,5,3,3,11,Loyal
13148.0,29,26,8488.32,4,5,5,14,VIP
13149.0,14,4,1676.06,5,3,4,12,Loyal
13150.0,484,3,449.97,1,3,2,6,Lost
13151.0,295,3,2454.71,2,3,4,9,Lost
13152.0,417,7,2146.38,1,4,4,9,At Risk
13153.0,5,1,486.22,5,1,2,8,New / Promising
13154.0,399,3,1624.84,2,3,4,9,Lost
13155.0,33,6,1370.48,4,4,4,12,VIP
13156.0,385,3,1586.54,2,3,4,9,Lost
13157.0,49,9,5687.36,4,5,5,14,VIP
13158.0,94,5,1508.18,3,4,4,11,Average
13159.0,8,4,1429.35,5,3,4,12,Loyal
13160.0,22,1,91.8,4,1,1,6,New / Promising
13161.0,313,2,472.13,2,2,2,6,Lost
13162.0,122,16,9275.49,3,5,5,13,Average
13163.0,610,1,17.65,1,1,1,3,Lost
13164.0,569,2,372.2,1,2,2,5,Lost
13165.0,46,3,1451.16,4,3,4,11,Loyal
13166.0,283,2,875.93,2,2,3,7,Cannot Lose
13167.0,18,5,1113.15,5,4,3,12,Loyal
13168.0,36,5,1840.73,4,4,4,12,VIP
13169.0,63,3,840.08,3,3,3,9,Average
13170.0,26,1,108.81,4,1,1,6,New / Promising
13171.0,21,3,468.41,4,3,2,9,Loyal
13172.0,400,1,69.6,2,1,1,4,Lost
13173.0,4,11,2389.82,5,5,4,14,VIP
13174.0,16,11,7972.46,5,5,5,15,VIP
13175.0,582,2,831.45,1,2,3,6,Cannot Lose
13176.0,46,1,481.49,4,1,2,7,New / Promising
13177.0,64,2,512.2,3,2,2,7,Average
13178.0,26,21,14059.19,4,5,5,14,VIP
13179.0,618,1,572.31,1,1,2,4,Lost
13180.0,607,1,86.1,1,1,1,3,Lost
13181.0,381,1,359.69,2,1,2,5,Lost
13182.0,45,1,121.18,4,1,1,6,New / Promising
13183.0,7,15,7036.18,5,5,5,15,VIP
13184.0,14,10,1667.95,5,5,4,14,VIP
13185.0,267,1,71.4,2,1,1,4,Lost
13186.0,39,3,1575.89,4,3,4,11,Loyal
13187.0,337,4,328.36,2,3,2,7,Lost
13188.0,11,1,114.6,5,1,1,7,New / Promising
13189.0,18,2,260.68,5,2,1,8,New / Promising
13190.0,544,3,570.66,1,3,2,6,Lost
13191.0,658,1,159.21,1,1,1,3,Lost
13192.0,95,6,2558.58,3,4,4,11,Average
13193.0,61,1,112.08,3,1,1,5,Average
13194.0,135,2,472.78,3,2,2,7,Average
13195.0,414,1,136.73,1,1,1,3,Lost
13196.0,11,7,3068.84,5,4,5,14,VIP
13197.0,609,1,373.01,1,1,2,4,Lost
13198.0,10,8,4974.23,5,4,5,14,VIP
13199.0,3,66,15949.21,5,5,5,15,VIP
13200.0,19,4,870.09,5,3,3,11,Loyal
13201.0,502,4,1233.06,1,3,4,8,Lost
13202.0,394,7,1580.3,2,4,4,10,At Risk
13203.0,9,10,2648.25,5,5,4,14,VIP
13204.0,731,1,966.66,1,1,3,5,Cannot Lose
13205.0,443,1,2803.2,1,1,4,6,Cannot Lose
13206.0,400,13,8308.19,2,5,5,12,At Risk
13207.0,15,4,535.86,5,3,2,10,Loyal
13208.0,59,8,1951.82,3,4,4,11,Average
13209.0,30,13,8509.51,4,5,5,14,VIP
13210.0,93,1,353.48,3,1,2,6,Average
13211.0,10,10,2618.77,5,5,4,14,VIP
13212.0,19,3,786.83,5,3,3,11,Loyal
13213.0,56,11,3851.52,4,5,5,14,VIP
13214.0,417,7,3264.23,1,4,5,10,At Risk
13215.0,402,1,81.6,2,1,1,4,Lost
13216.0,267,1,333.74,2,1,2,5,Lost
13217.0,122,4,666.48,3,3,3,9,Average
13218.0,127,1,62.64,3,1,1,5,Average
13219.0,618,1,76.23,1,1,1,3,Lost
13220.0,78,5,1336.09,3,4,4,11,Average
13221.0,240,2,844.86,2,2,3,7,Cannot Lose
13222.0,577,1,88.5,1,1,1,3,Lost
13223.0,200,6,969.12,2,4,3,9,At Risk
13224.0,60,2,2152.95,3,2,4,9,Average
13225.0,3,16,16260.07,5,5,5,15,VIP
13226.0,273,2,312.46,2,2,2,6,Lost
13227.0,201,1,257.7,2,1,1,4,Lost
13228.0,81,1,358.0,3,1,2,6,Average
13229.0,225,1,160.95,2,1,1,4,Lost
13230.0,4,30,6109.51,5,5,5,15,VIP
13232.0,12,7,1327.75,5,4,4,13,VIP
13233.0,74,4,1176.46,3,3,3,9,Average
13234.0,672,2,346.5,1,2,2,5,Lost
13235.0,212,1,1031.07,2,1,3,6,Cannot Lose
13236.0,24,2,744.85,4,2,3,9,New / Promising
13237.0,387,1,643.0,2,1,3,6,Cannot Lose
13238.0,17,6,1006.63,5,4,3,12,Loyal
13239.0,261,5,1594.69,2,4,4,10,At Risk
13240.0,96,8,1455.39,3,4,4,11,Average
13241.0,411,1,112.53,1,1,1,3,Lost
13242.0,112,7,699.4,3,4,3,10,Average
13243.0,203,5,1220.38,2,4,4,10,At Risk
13244.0,92,1,121.74,3,1,1,5,Average
13245.0,50,2,989.22,4,2,3,9,New / Promising
13246.0,18,11,3351.75,5,5,5,15,VIP
13247.0,17,4,501.12,5,3,2,10,Loyal
13248.0,124,2,465.68,3,2,2,7,Average
13249.0,92,9,1608.93,3,5,4,12,Average
13250.0,460,2,253.09,1,2,1,4,Lost
13251.0,402,1,252.68,2,1,1,4,Lost
13252.0,394,2,399.3,2,2,2,6,Lost
13253.0,156,4,2951.11,3,3,5,11,Average
13254.0,376,1,51.41,2,1,1,4,Lost
13255.0,9,3,678.76,5,3,3,11,Loyal
13257.0,436,1,149.75,1,1,1,3,Lost
13258.0,11,5,1009.43,5,4,3,12,Loyal
13259.0,61,9,1398.79,3,5,4,12,Average
13260.0,61,1,557.62,3,1,2,6,Average
13261.0,268,2,944.1,2,2,3,7,Cannot Lose
13262.0,263,3,573.45,2,3,2,7,Lost
13263.0,1,38,8650.98,5,5,5,15,VIP
13264.0,442,1,722.56,1,1,3,5,Cannot Lose
13265.0,53,5,2092.66,4,4,4,12,VIP
13266.0,11,19,6135.04,5,5,5,15,VIP
13267.0,2,36,9429.81,5,5,5,15,VIP
13268.0,17,10,3152.71,5,5,5,15,VIP
13269.0,1,28,8537.32,5,5,5,15,VIP
13270.0,366,1,590.0,2,1,2,5,Lost
13271.0,37,1,211.49,4,1,1,6,New / Promising
13272.0,31,2,276.56,4,2,1,7,New / Promising
13273.0,113,1,138.98,3,1,1,5,Average
13274.0,409,1,360.85,1,1,2,4,Lost
13275.0,383,2,238.86,2,2,1,5,Lost
13276.0,63,5,1891.91,3,4,4,11,Average
13277.0,15,7,523.3,5,4,2,11,Loyal
13278.0,40,4,1425.35,4,3,4,11,Loyal
13279.0,78,1,137.75,3,1,1,5,Average
13280.0,122,7,2293.33,3,4,4,11,Average
13281.0,439,1,350.85,1,1,2,4,Lost
13282.0,18,4,1313.19,5,3,4,12,Loyal
13283.0,59,4,373.36,3,3,2,8,Average
13284.0,330,1,201.19,2,1,1,4,Lost
13285.0,23,6,3364.59,4,4,5,13,VIP
13286.0,600,1,734.91,1,1,3,5,Cannot Lose
13287.0,603,3,781.59,1,3,3,7,Lost
13288.0,443,5,927.61,1,4,3,8,At Risk
13289.0,723,1,307.95,1,1,2,4,Lost
13291.0,155,11,3270.79,3,5,5,13,Average
13292.0,38,5,994.51,4,4,3,11,Loyal
13293.0,392,6,1192.94,2,4,3,9,At Risk
13294.0,189,3,1689.53,2,3,4,9,Lost
13295.0,359,4,1101.97,2,3,3,8,Lost
13296.0,137,6,792.51,3,4,3,10,Average
13297.0,7,7,4368.62,5,4,5,14,VIP
13298.0,1,1,360.0,5,1,2,8,New / Promising
13299.0,268,3,1218.7,2,3,4,9,Lost
13300.0,169,3,1285.51,3,3,4,10,Average
13301.0,103,4,600.19,3,3,2,8,Average
13302.0,155,2,159.2,3,2,1,6,Average
13303.0,400,1,61.72,2,1,1,4,Lost
13304.0,351,4,1217.99,2,3,4,9,Lost
13305.0,4,16,3616.41,5,5,5,15,VIP
13306.0,430,1,53.65,1,1,1,3,Lost
13307.0,120,3,273.34,3,3,1,7,Average
13308.0,22,4,1670.37,4,3,4,11,Loyal
13309.0,7,6,1706.37,5,4,4,13,VIP
13310.0,28,5,1541.2,4,4,4,12,VIP
13311.0,4,2,598.57,5,2,2,9,New / Promising
13312.0,451,1,124.75,1,1,1,3,Lost
13313.0,22,12,3445.32,4,5,5,14,VIP
13314.0,1,3,775.94,5,3,3,11,Loyal
13315.0,689,1,310.26,1,1,2,4,Lost
13316.0,37,10,12940.82,4,5,5,14,VIP
13317.0,66,19,6486.09,3,5,5,13,Average
13318.0,1,3,640.76,5,3,3,11,Loyal
13319.0,5,58,21323.22,5,5,5,15,VIP
13320.0,78,6,2211.6,3,4,4,11,Average
13321.0,72,2,567.36,3,2,2,7,Average
13322.0,17,1,199.48,5,1,1,7,New / Promising
13323.0,3,5,787.85,5,4,3,12,Loyal
13324.0,36,18,10513.47,4,5,5,14,VIP
13325.0,81,1,675.3,3,1,3,7,Average
13326.0,432,1,281.76,1,1,1,3,Lost
13327.0,38,19,9052.87,4,5,5,14,VIP
13328.0,316,1,1308.48,2,1,4,7,Cannot Lose
13329.0,31,8,4808.77,4,4,5,13,VIP
13330.0,92,6,2796.1,3,4,4,11,Average
13331.0,401,1,262.4,2,1,1,4,Lost
13332.0,14,1,350.9,5,1,2,8,New / Promising
13333.0,411,3,1015.74,1,3,3,7,Lost
13334.0,82,5,6201.8,3,4,5,12,Average
13336.0,77,1,795.12,3,1,3,7,Average
13337.0,546,1,1575.26,1,1,4,6,Cannot Lose
13338.0,157,4,2345.62,3,3,4,10,Average
13339.0,200,1,860.12,2,1,3,6,Cannot Lose
13340.0,45,12,22100.56,4,5,5,14,VIP
13341.0,260,1,775.85,2,1,3,6,Cannot Lose
13343.0,177,1,303.43,3,1,2,6,Average
13344.0,67,3,2511.69,3,3,4,10,Average
13345.0,287,1,339.5,2,1,2,5,Lost
13346.0,462,6,299.4,1,4,2,7,At Risk
13347.0,70,1,291.36,3,1,2,6,Average
13348.0,64,1,233.76,3,1,1,5,Average
13349.0,10,1,197.32,5,1,1,7,New / Promising
13350.0,16,2,879.12,5,2,3,10,New / Promising
13351.0,66,1,323.94,3,1,2,6,Average
13352.0,60,1,347.98,3,1,2,6,Average
13354.0,71,1,743.53,3,1,3,7,Average
13355.0,122,1,674.7,3,1,3,7,Average
13356.0,80,1,768.24,3,1,3,7,Average
13357.0,257,5,3795.01,2,4,5,11,At Risk
13358.0,268,1,389.03,2,1,2,5,Lost
13359.0,63,2,943.31,3,2,3,8,Average
13360.0,431,4,1503.65,1,3,4,8,Lost
13361.0,472,2,1450.5,1,2,4,7,Cannot Lose
13362.0,9,7,5394.07,5,4,5,14,VIP
13363.0,17,3,1623.86,5,3,4,12,Loyal
13364.0,71,1,134.96,3,1,1,5,Average
13365.0,33,2,2225.37,4,2,4,10,New / Promising
13366.0,50,1,56.16,4,1,1,6,New / Promising
13367.0,431,1,460.2,1,1,2,4,Lost
13368.0,256,4,1021.5,2,3,3,8,Lost
13369.0,365,1,258.28,2,1,1,4,Lost
13370.0,371,1,754.87,2,1,3,6,Cannot Lose
13371.0,505,2,2297.66,1,2,4,7,Cannot Lose
13372.0,89,1,328.64,3,1,2,6,Average
13373.0,60,6,7587.19,3,4,5,12,Average
13374.0,414,2,372.8,1,2,2,5,Lost
13375.0,88,2,1792.23,3,2,4,9,Average
13376.0,99,3,869.76,3,3,3,9,Average
13377.0,396,2,1452.88,2,2,4,8,Cannot Lose
13379.0,26,3,572.56,4,3,2,9,Loyal
13380.0,432,1,62.4,1,1,1,3,Lost
13381.0,31,12,8224.37,4,5,5,14,VIP
13382.0,280,5,1387.58,2,4,4,10,At Risk
13383.0,543,1,305.28,1,1,2,4,Lost
13384.0,30,11,6680.83,4,5,5,14,VIP
13385.0,329,1,534.57,2,1,2,5,Lost
13386.0,414,2,835.46,1,2,3,6,Cannot Lose
13387.0,417,1,181.84,1,1,1,3,Lost
13388.0,131,3,1185.65,3,3,3,9,Average
13389.0,11,3,797.96,5,3,3,11,Loyal
13390.0,74,1,544.08,3,1,2,6,Average
13391.0,203,1,59.8,2,1,1,4,Lost
13392.0,677,1,91.14,1,1,1,3,Lost
13393.0,583,4,1131.45,1,3,3,7,Lost
13394.0,1,19,6621.7,5,5,5,15,VIP
13395.0,185,3,1180.23,3,3,3,9,Average
13396.0,29,2,1360.99,4,2,4,10,New / Promising
13397.0,72,10,3191.87,3,5,5,13,Average
13398.0,192,2,670.34,2,2,3,7,Cannot Lose
13399.0,464,3,275.4,1,3,1,5,Lost
13400.0,582,1,310.83,1,1,2,4,Lost
13402.0,127,4,1226.85,3,3,4,10,Average
13403.0,17,3,229.5,5,3,1,9,Loyal
13404.0,1,2,252.49,5,2,1,8,New / Promising
13405.0,204,5,1198.81,2,4,3,9,At Risk
13406.0,427,2,568.92,1,2,2,5,Lost
13407.0,578,3,2244.7,1,3,4,8,Lost
13408.0,1,106,50174.78,5,5,5,15,VIP
13410.0,24,9,2201.96,4,5,4,13,VIP
13411.0,107,1,213.55,3,1,1,5,Average
13412.0,620,1,487.35,1,1,2,4,Lost
13413.0,639,6,429.44,1,4,2,7,At Risk
13414.0,133,6,2494.14,3,4,4,11,Average
13415.0,472,4,784.17,1,3,3,7,Lost
13416.0,43,3,940.8,4,3,3,10,Loyal
13417.0,4,6,1669.49,5,4,4,13,VIP
13418.0,11,31,11559.66,5,5,5,15,VIP
13419.0,63,1,221.06,3,1,1,5,Average
13420.0,149,2,159.85,3,2,1,6,Average
13421.0,40,8,4048.25,4,4,5,13,VIP
13422.0,64,1,2626.3,3,1,4,8,Average
13423.0,428,1,217.03,1,1,1,3,Lost
13424.0,449,1,572.77,1,1,2,4,Lost
13425.0,108,5,3390.43,3,4,5,12,Average
13426.0,0,22,8167.38,5,5,5,15,VIP
13427.0,19,6,1006.53,5,4,3,12,Loyal
13428.0,10,3,478.54,5,3,2,10,Loyal
13429.0,10,4,1006.8,5,3,3,11,Loyal
13430.0,18,2,679.45,5,2,3,10,New / Promising
13431.0,67,8,3316.24,3,4,5,12,Average
13432.0,571,2,436.55,1,2,2,5,Lost
13433.0,501,4,658.32,1,3,3,7,Lost
13434.0,74,5,1666.86,3,4,4,11,Average
13435.0,5,9,4447.33,5,5,5,15,VIP
13436.0,1,1,196.89,5,1,1,7,New / Promising
13437.0,14,7,3408.06,5,4,5,14,VIP
13438.0,547,1,46.5,1,1,1,3,Lost
13439.0,255,3,986.61,2,3,3,8,Lost
13440.0,423,7,1295.25,1,4,4,9,At Risk
13441.0,91,2,720.9,3,2,3,8,Average
13442.0,667,3,419.87,1,3,2,6,Lost
13443.0,448,6,1269.37,1,4,4,9,At Risk
13444.0,374,2,619.08,2,2,3,7,Cannot Lose
13445.0,626,1,241.9,1,1,1,3,Lost
